-9.84375 -18
-9.84375 -17.8438

-9.84375 -17.8438
-10 -17.8438

-9.6875 -18
-9.6875 -17.8438

-9.6875 -17.8438
-9.84375 -17.8438

-9.53125 -18
-9.53125 -17.8438

-9.53125 -17.8438
-9.6875 -17.8438

-9.375 -18
-9.375 -17.8438

-9.375 -17.8438
-9.53125 -17.8438

-9.21875 -18
-9.21875 -17.8438

-9.21875 -17.8438
-9.375 -17.8438

-9.0625 -18
-9.0625 -17.8438

-9.0625 -17.8438
-9.21875 -17.8438

-8.90625 -18
-8.90625 -17.8438

-8.90625 -17.8438
-9.0625 -17.8438

-8.75 -18
-8.75 -17.8438

-8.75 -17.8438
-8.90625 -17.8438

-8.59375 -18
-8.59375 -17.8438

-8.59375 -17.8438
-8.75 -17.8438

-8.4375 -18
-8.4375 -17.8438

-8.4375 -17.8438
-8.59375 -17.8438

-8.28125 -18
-8.28125 -17.8438

-8.28125 -17.8438
-8.4375 -17.8438

-8.125 -18
-8.125 -17.8438

-8.125 -17.8438
-8.28125 -17.8438

-7.96875 -18
-7.96875 -17.8438

-7.96875 -17.8438
-8.125 -17.8438

-7.8125 -18
-7.8125 -17.8438

-7.8125 -17.8438
-7.96875 -17.8438

-7.65625 -18
-7.65625 -17.8438

-7.65625 -17.8438
-7.8125 -17.8438

-7.5 -18
-7.5 -17.8438

-7.5 -17.8438
-7.65625 -17.8438

-7.34375 -18
-7.34375 -17.8438

-7.34375 -17.8438
-7.5 -17.8438

-7.1875 -18
-7.1875 -17.8438

-7.1875 -17.8438
-7.34375 -17.8438

-7.03125 -18
-7.03125 -17.8438

-7.03125 -17.8438
-7.1875 -17.8438

-6.875 -18
-6.875 -17.8438

-6.875 -17.8438
-7.03125 -17.8438

-6.71875 -18
-6.71875 -17.8438

-6.71875 -17.8438
-6.875 -17.8438

-6.5625 -18
-6.5625 -17.8438

-6.5625 -17.8438
-6.71875 -17.8438

-6.40625 -18
-6.40625 -17.8438

-6.40625 -17.8438
-6.5625 -17.8438

-6.25 -18
-6.25 -17.8438

-6.25 -17.8438
-6.40625 -17.8438

-6.09375 -18
-6.09375 -17.8438

-6.09375 -17.8438
-6.25 -17.8438

-5.9375 -18
-5.9375 -17.8438

-5.9375 -17.8438
-6.09375 -17.8438

-5.78125 -18
-5.78125 -17.8438

-5.78125 -17.8438
-5.9375 -17.8438

-5.625 -18
-5.625 -17.8438

-5.625 -17.8438
-5.78125 -17.8438

-5.46875 -18
-5.46875 -17.8438

-5.46875 -17.8438
-5.625 -17.8438

-5.3125 -18
-5.3125 -17.8438

-5.3125 -17.8438
-5.46875 -17.8438

-5.15625 -18
-5.15625 -17.8438

-5.15625 -17.8438
-5.3125 -17.8438

-5 -18
-5 -17.8438

-5 -17.8438
-5.15625 -17.8438

-4.84375 -18
-4.84375 -17.8438

-4.84375 -17.8438
-5 -17.8438

-4.6875 -18
-4.6875 -17.8438

-4.6875 -17.8438
-4.84375 -17.8438

-4.53125 -18
-4.53125 -17.8438

-4.53125 -17.8438
-4.6875 -17.8438

-4.375 -18
-4.375 -17.8438

-4.375 -17.8438
-4.53125 -17.8438

-4.21875 -18
-4.21875 -17.8438

-4.21875 -17.8438
-4.375 -17.8438

-4.0625 -18
-4.0625 -17.8438

-4.0625 -17.8438
-4.21875 -17.8438

-3.90625 -18
-3.90625 -17.8438

-3.90625 -17.8438
-4.0625 -17.8438

-3.75 -18
-3.75 -17.8438

-3.75 -17.8438
-3.90625 -17.8438

-3.59375 -18
-3.59375 -17.8438

-3.59375 -17.8438
-3.75 -17.8438

-3.4375 -18
-3.4375 -17.8438

-3.4375 -17.8438
-3.59375 -17.8438

-3.28125 -18
-3.28125 -17.8438

-3.28125 -17.8438
-3.4375 -17.8438

-3.125 -18
-3.125 -17.8438

-3.125 -17.8438
-3.28125 -17.8438

-2.96875 -18
-2.96875 -17.8438

-2.96875 -17.8438
-3.125 -17.8438

-2.8125 -18
-2.8125 -17.8438

-2.8125 -17.8438
-2.96875 -17.8438

-2.65625 -18
-2.65625 -17.8438

-2.65625 -17.8438
-2.8125 -17.8438

-2.5 -18
-2.5 -17.8438

-2.5 -17.8438
-2.65625 -17.8438

-2.34375 -18
-2.34375 -17.8438

-2.34375 -17.8438
-2.5 -17.8438

-2.1875 -18
-2.1875 -17.8438

-2.1875 -17.8438
-2.34375 -17.8438

-2.03125 -18
-2.03125 -17.8438

-2.03125 -17.8438
-2.1875 -17.8438

-1.875 -18
-1.875 -17.8438

-1.875 -17.8438
-2.03125 -17.8438

-1.71875 -18
-1.71875 -17.8438

-1.71875 -17.8438
-1.875 -17.8438

-1.5625 -18
-1.5625 -17.8438

-1.5625 -17.8438
-1.71875 -17.8438

-1.40625 -18
-1.40625 -17.8438

-1.40625 -17.8438
-1.5625 -17.8438

-1.25 -18
-1.25 -17.8438

-1.25 -17.8438
-1.40625 -17.8438

-1.09375 -18
-1.09375 -17.8438

-1.09375 -17.8438
-1.25 -17.8438

-0.9375 -18
-0.9375 -17.8438

-0.9375 -17.8438
-1.09375 -17.8438

-0.78125 -18
-0.78125 -17.8438

-0.78125 -17.8438
-0.9375 -17.8438

-0.625 -18
-0.625 -17.8438

-0.625 -17.8438
-0.78125 -17.8438

-0.46875 -18
-0.46875 -17.8438

-0.46875 -17.8438
-0.625 -17.8438

-0.3125 -18
-0.3125 -17.8438

-0.3125 -17.8438
-0.46875 -17.8438

-0.15625 -18
-0.15625 -17.8438

-0.15625 -17.8438
-0.3125 -17.8438

0 -18
0 -17.8438

0 -17.8438
-0.15625 -17.8438

0.15625 -18
0.15625 -17.8438

0.15625 -17.8438
0 -17.8438

0.3125 -18
0.3125 -17.8438

0.3125 -17.8438
0.15625 -17.8438

0.46875 -18
0.46875 -17.8438

0.46875 -17.8438
0.3125 -17.8438

0.625 -18
0.625 -17.8438

0.625 -17.8438
0.46875 -17.8438

0.78125 -18
0.78125 -17.8438

0.78125 -17.8438
0.625 -17.8438

0.9375 -18
0.9375 -17.8438

0.9375 -17.8438
0.78125 -17.8438

1.09375 -18
1.09375 -17.8438

1.09375 -17.8438
0.9375 -17.8438

1.25 -18
1.25 -17.8438

1.25 -17.8438
1.09375 -17.8438

1.40625 -18
1.40625 -17.8438

1.40625 -17.8438
1.25 -17.8438

1.5625 -18
1.5625 -17.8438

1.5625 -17.8438
1.40625 -17.8438

1.71875 -18
1.71875 -17.8438

1.71875 -17.8438
1.5625 -17.8438

1.875 -18
1.875 -17.8438

1.875 -17.8438
1.71875 -17.8438

2.03125 -18
2.03125 -17.8438

2.03125 -17.8438
1.875 -17.8438

2.1875 -18
2.1875 -17.8438

2.1875 -17.8438
2.03125 -17.8438

2.34375 -18
2.34375 -17.8438

2.34375 -17.8438
2.1875 -17.8438

2.5 -18
2.5 -17.8438

2.5 -17.8438
2.34375 -17.8438

2.65625 -18
2.65625 -17.8438

2.65625 -17.8438
2.5 -17.8438

2.8125 -18
2.8125 -17.8438

2.8125 -17.8438
2.65625 -17.8438

2.96875 -18
2.96875 -17.8438

2.96875 -17.8438
2.8125 -17.8438

3.125 -18
3.125 -17.8438

3.125 -17.8438
2.96875 -17.8438

3.28125 -18
3.28125 -17.8438

3.28125 -17.8438
3.125 -17.8438

3.4375 -18
3.4375 -17.8438

3.4375 -17.8438
3.28125 -17.8438

3.59375 -18
3.59375 -17.8438

3.59375 -17.8438
3.4375 -17.8438

3.75 -18
3.75 -17.8438

3.75 -17.8438
3.59375 -17.8438

3.90625 -18
3.90625 -17.8438

3.90625 -17.8438
3.75 -17.8438

4.0625 -18
4.0625 -17.8438

4.0625 -17.8438
3.90625 -17.8438

4.21875 -18
4.21875 -17.8438

4.21875 -17.8438
4.0625 -17.8438

4.375 -18
4.375 -17.8438

4.375 -17.8438
4.21875 -17.8438

4.53125 -18
4.53125 -17.8438

4.53125 -17.8438
4.375 -17.8438

4.6875 -18
4.6875 -17.8438

4.6875 -17.8438
4.53125 -17.8438

4.84375 -18
4.84375 -17.8438

4.84375 -17.8438
4.6875 -17.8438

5 -18
5 -17.8438

5 -17.8438
4.84375 -17.8438

5.15625 -18
5.15625 -17.8438

5.15625 -17.8438
5 -17.8438

5.3125 -18
5.3125 -17.8438

5.3125 -17.8438
5.15625 -17.8438

5.46875 -18
5.46875 -17.8438

5.46875 -17.8438
5.3125 -17.8438

5.625 -18
5.625 -17.8438

5.625 -17.8438
5.46875 -17.8438

5.78125 -18
5.78125 -17.8438

5.78125 -17.8438
5.625 -17.8438

5.9375 -18
5.9375 -17.8438

5.9375 -17.8438
5.78125 -17.8438

6.09375 -18
6.09375 -17.8438

6.09375 -17.8438
5.9375 -17.8438

6.25 -18
6.25 -17.8438

6.25 -17.8438
6.09375 -17.8438

6.40625 -18
6.40625 -17.8438

6.40625 -17.8438
6.25 -17.8438

6.5625 -18
6.5625 -17.8438

6.5625 -17.8438
6.40625 -17.8438

6.71875 -18
6.71875 -17.8438

6.71875 -17.8438
6.5625 -17.8438

6.875 -18
6.875 -17.8438

6.875 -17.8438
6.71875 -17.8438

7.03125 -18
7.03125 -17.8438

7.03125 -17.8438
6.875 -17.8438

7.1875 -18
7.1875 -17.8438

7.1875 -17.8438
7.03125 -17.8438

7.34375 -18
7.34375 -17.8438

7.34375 -17.8438
7.1875 -17.8438

7.5 -18
7.5 -17.8438

7.5 -17.8438
7.34375 -17.8438

7.65625 -18
7.65625 -17.8438

7.65625 -17.8438
7.5 -17.8438

7.8125 -18
7.8125 -17.8438

7.8125 -17.8438
7.65625 -17.8438

7.96875 -18
7.96875 -17.8438

7.96875 -17.8438
7.8125 -17.8438

8.125 -18
8.125 -17.8438

8.125 -17.8438
7.96875 -17.8438

8.28125 -18
8.28125 -17.8438

8.28125 -17.8438
8.125 -17.8438

8.4375 -18
8.4375 -17.8438

8.4375 -17.8438
8.28125 -17.8438

8.59375 -18
8.59375 -17.8438

8.59375 -17.8438
8.4375 -17.8438

8.75 -18
8.75 -17.8438

8.75 -17.8438
8.59375 -17.8438

8.90625 -18
8.90625 -17.8438

8.90625 -17.8438
8.75 -17.8438

9.0625 -18
9.0625 -17.8438

9.0625 -17.8438
8.90625 -17.8438

9.21875 -18
9.21875 -17.8438

9.21875 -17.8438
9.0625 -17.8438

9.375 -18
9.375 -17.8438

9.375 -17.8438
9.21875 -17.8438

9.53125 -18
9.53125 -17.8438

9.53125 -17.8438
9.375 -17.8438

9.6875 -18
9.6875 -17.8438

9.6875 -17.8438
9.53125 -17.8438

9.84375 -18
9.84375 -17.8438

9.84375 -17.8438
9.6875 -17.8438

10 -17.8438
9.84375 -17.8438

-9.84375 -17.8438
-9.84375 -17.6875

-9.84375 -17.6875
-10 -17.6875

-9.6875 -17.8438
-9.6875 -17.6875

-9.6875 -17.6875
-9.84375 -17.6875

-9.53125 -17.8438
-9.53125 -17.6875

-9.53125 -17.6875
-9.6875 -17.6875

-9.375 -17.8438
-9.375 -17.6875

-9.375 -17.6875
-9.53125 -17.6875

-9.21875 -17.8438
-9.21875 -17.6875

-9.21875 -17.6875
-9.375 -17.6875

-9.0625 -17.8438
-9.0625 -17.6875

-9.0625 -17.6875
-9.21875 -17.6875

-8.90625 -17.8438
-8.90625 -17.6875

-8.90625 -17.6875
-9.0625 -17.6875

-8.75 -17.8438
-8.75 -17.6875

-8.75 -17.6875
-8.90625 -17.6875

-8.59375 -17.8438
-8.59375 -17.6875

-8.59375 -17.6875
-8.75 -17.6875

-8.4375 -17.8438
-8.4375 -17.6875

-8.4375 -17.6875
-8.59375 -17.6875

-8.28125 -17.8438
-8.28125 -17.6875

-8.28125 -17.6875
-8.4375 -17.6875

-8.125 -17.8438
-8.125 -17.6875

-8.125 -17.6875
-8.28125 -17.6875

-7.96875 -17.8438
-7.96875 -17.6875

-7.96875 -17.6875
-8.125 -17.6875

-7.8125 -17.8438
-7.8125 -17.6875

-7.8125 -17.6875
-7.96875 -17.6875

-7.65625 -17.8438
-7.65625 -17.6875

-7.65625 -17.6875
-7.8125 -17.6875

-7.5 -17.8438
-7.5 -17.6875

-7.5 -17.6875
-7.65625 -17.6875

-7.34375 -17.8438
-7.34375 -17.6875

-7.34375 -17.6875
-7.5 -17.6875

-7.1875 -17.8438
-7.1875 -17.6875

-7.1875 -17.6875
-7.34375 -17.6875

-7.03125 -17.8438
-7.03125 -17.6875

-7.03125 -17.6875
-7.1875 -17.6875

-6.875 -17.8438
-6.875 -17.6875

-6.875 -17.6875
-7.03125 -17.6875

-6.71875 -17.8438
-6.71875 -17.6875

-6.71875 -17.6875
-6.875 -17.6875

-6.5625 -17.8438
-6.5625 -17.6875

-6.5625 -17.6875
-6.71875 -17.6875

-6.40625 -17.8438
-6.40625 -17.6875

-6.40625 -17.6875
-6.5625 -17.6875

-6.25 -17.8438
-6.25 -17.6875

-6.25 -17.6875
-6.40625 -17.6875

-6.09375 -17.8438
-6.09375 -17.6875

-6.09375 -17.6875
-6.25 -17.6875

-5.9375 -17.8438
-5.9375 -17.6875

-5.9375 -17.6875
-6.09375 -17.6875

-5.78125 -17.8438
-5.78125 -17.6875

-5.78125 -17.6875
-5.9375 -17.6875

-5.625 -17.8438
-5.625 -17.6875

-5.625 -17.6875
-5.78125 -17.6875

-5.46875 -17.8438
-5.46875 -17.6875

-5.46875 -17.6875
-5.625 -17.6875

-5.3125 -17.8438
-5.3125 -17.6875

-5.3125 -17.6875
-5.46875 -17.6875

-5.15625 -17.8438
-5.15625 -17.6875

-5.15625 -17.6875
-5.3125 -17.6875

-5 -17.8438
-5 -17.6875

-5 -17.6875
-5.15625 -17.6875

-4.84375 -17.8438
-4.84375 -17.6875

-4.84375 -17.6875
-5 -17.6875

-4.6875 -17.8438
-4.6875 -17.6875

-4.6875 -17.6875
-4.84375 -17.6875

-4.53125 -17.8438
-4.53125 -17.6875

-4.53125 -17.6875
-4.6875 -17.6875

-4.375 -17.8438
-4.375 -17.6875

-4.375 -17.6875
-4.53125 -17.6875

-4.21875 -17.8438
-4.21875 -17.6875

-4.21875 -17.6875
-4.375 -17.6875

-4.0625 -17.8438
-4.0625 -17.6875

-4.0625 -17.6875
-4.21875 -17.6875

-3.90625 -17.8438
-3.90625 -17.6875

-3.90625 -17.6875
-4.0625 -17.6875

-3.75 -17.8438
-3.75 -17.6875

-3.75 -17.6875
-3.90625 -17.6875

-3.59375 -17.8438
-3.59375 -17.6875

-3.59375 -17.6875
-3.75 -17.6875

-3.4375 -17.8438
-3.4375 -17.6875

-3.4375 -17.6875
-3.59375 -17.6875

-3.28125 -17.8438
-3.28125 -17.6875

-3.28125 -17.6875
-3.4375 -17.6875

-3.125 -17.8438
-3.125 -17.6875

-3.125 -17.6875
-3.28125 -17.6875

-2.96875 -17.8438
-2.96875 -17.6875

-2.96875 -17.6875
-3.125 -17.6875

-2.8125 -17.8438
-2.8125 -17.6875

-2.8125 -17.6875
-2.96875 -17.6875

-2.65625 -17.8438
-2.65625 -17.6875

-2.65625 -17.6875
-2.8125 -17.6875

-2.5 -17.8438
-2.5 -17.6875

-2.5 -17.6875
-2.65625 -17.6875

-2.34375 -17.8438
-2.34375 -17.6875

-2.34375 -17.6875
-2.5 -17.6875

-2.1875 -17.8438
-2.1875 -17.6875

-2.1875 -17.6875
-2.34375 -17.6875

-2.03125 -17.8438
-2.03125 -17.6875

-2.03125 -17.6875
-2.1875 -17.6875

-1.875 -17.8438
-1.875 -17.6875

-1.875 -17.6875
-2.03125 -17.6875

-1.71875 -17.8438
-1.71875 -17.6875

-1.71875 -17.6875
-1.875 -17.6875

-1.5625 -17.8438
-1.5625 -17.6875

-1.5625 -17.6875
-1.71875 -17.6875

-1.40625 -17.8438
-1.40625 -17.6875

-1.40625 -17.6875
-1.5625 -17.6875

-1.25 -17.8438
-1.25 -17.6875

-1.25 -17.6875
-1.40625 -17.6875

-1.09375 -17.8438
-1.09375 -17.6875

-1.09375 -17.6875
-1.25 -17.6875

-0.9375 -17.8438
-0.9375 -17.6875

-0.9375 -17.6875
-1.09375 -17.6875

-0.78125 -17.8438
-0.78125 -17.6875

-0.78125 -17.6875
-0.9375 -17.6875

-0.625 -17.8438
-0.625 -17.6875

