MeshSize integral integral_error h1_norm h1_norm_error NbCells NbEdges NbInternalEdges EdgeDegree
0.220971     16384 33024 32512 2
0.220971     16384 33024 32512 2
0.220971     16384 33024 32512 2
0.220971     16384 33024 32512 2
0.220971     16384 33024 32512 2
