-0.00104721021419   -0.194770063717     -0.276941296455     
-0.00294162621667   -0.192734300952     -0.276558401439     
-0.00541331006616   -0.190078199048     -0.275961230703     
-0.00730772606864   -0.188042436283     -0.275393671626     
-0.00294162621667   -0.194770063717     -0.277195367896     
-0.00430556797428   -0.192734300952     -0.276775691514     
-0.00608513107421   -0.190078199048     -0.276095442426     
-0.00744907283182   -0.188042436283     -0.275427114785     
-0.00541331006616   -0.194770063717     -0.277637118126     
-0.00608513107421   -0.192734300952     -0.277134004028     
-0.00696166987729   -0.190078199048     -0.276294289695     
-0.00763349088534   -0.188042436283     -0.275471989165     
-0.00730772606864   -0.194770063717     -0.278085543263     
-0.00744907283182   -0.192734300952     -0.277475426695     
-0.00763349088534   -0.190078199048     -0.27646602013      
-0.00777483764852   -0.188042436283     -0.275507344248     
-0.000542436282836  -0.188004773931     -0.274580293105     
-0.0025781990485    -0.187863427168     -0.274612817339     
-0.0052343009515    -0.187679009115     -0.274810616337     
-0.00727006371716   -0.187537662351     -0.275115033865     
-0.000542436282836  -0.189899189934     -0.275310433529     
-0.0025781990485    -0.189227368926     -0.275203781585     
-0.0052343009515    -0.188350830123     -0.275143239943     
-0.00727006371716   -0.187679009115     -0.275191647756     
-0.000542436282836  -0.192370873783     -0.276156907345     
-0.0025781990485    -0.191006932026     -0.275901892228     
-0.0052343009515    -0.189227368926     -0.275553858782     
-0.00727006371716   -0.187863427168     -0.275290381071     
-0.000542436282836  -0.194265289786     -0.276737084875     
-0.0025781990485    -0.192370873783     -0.276385821498     
-0.0052343009515    -0.189899189934     -0.275851239976     
-0.00727006371716   -0.188004773931     -0.275365120293     
0.00676528978581    -0.194770063717     -0.276551800623     
0.00487087378333    -0.192734300952     -0.275985586632     
0.00239918993384    -0.190078199048     -0.275209595329     
0.000504773931356   -0.188042436283     -0.274541637305     
0.00487087378333    -0.194770063717     -0.276580615383     
0.00350693202572    -0.192734300952     -0.276028987323     
0.00172736892579    -0.190078199048     -0.275233896312     
0.000363427168176   -0.188042436283     -0.274545345244     
0.00239918993384    -0.194770063717     -0.276687230909     
0.00172736892579    -0.192734300952     -0.276116128453     
0.00085083012271    -0.190078199048     -0.27527133985      
0.000179009114659   -0.188042436283     -0.274550380526     
0.000504773931356   -0.194770063717     -0.276829653977     
0.000363427168176   -0.192734300952     -0.276209219831     
0.000179009114659   -0.190078199048     -0.275304784093     
3.76623514799e-05   -0.188042436283     -0.274554394387     
0.00727006371716    -0.188004773931     -0.274455645165     
0.0052343009515     -0.187863427168     -0.274416507566     
0.0025781990485     -0.187679009115     -0.274372821764     
0.000542436282836   -0.187537662351     -0.274351180121     
0.00727006371716    -0.189899189934     -0.275064292223     
0.0052343009515     -0.189227368926     -0.274865702814     
0.0025781990485     -0.188350830123     -0.274608714045     
0.000542436282836   -0.187679009115     -0.274404393013     
0.00727006371716    -0.192370873783     -0.275840007709     
0.0052343009515     -0.191006932026     -0.275440213352     
0.0025781990485     -0.189227368926     -0.274913040635     
0.000542436282836   -0.187863427168     -0.274473646633     
0.00727006371716    -0.194265289786     -0.276405996837     
0.0052343009515     -0.192370873783     -0.275866287903     
0.0025781990485     -0.189899189934     -0.275143004425     
0.000542436282836   -0.188004773931     -0.274526586272     
0.0145777897858     -0.194770063717     -0.276710094568     
0.0126833737833     -0.192734300952     -0.276039294241     
0.0102116899338     -0.190078199048     -0.275154734666     
0.00831727393136    -0.188042436283     -0.274472042364     
0.0126833737833     -0.194770063717     -0.276625937499     
0.0113194320257     -0.192734300952     -0.275994213603     
0.00953986892579    -0.190078199048     -0.275144131427     
0.00817592716818    -0.188042436283     -0.274471945761     
0.0102116899338     -0.194770063717     -0.276554228126     
0.00953986892579    -0.192734300952     -0.27595685717      
0.00866333012271    -0.190078199048     -0.275136046933     
0.00799150911466    -0.188042436283     -0.27447209266      
0.00831727393136    -0.194770063717     -0.276528999574     
0.00817592716818    -0.192734300952     -0.275944874855     
0.00799150911466    -0.190078199048     -0.275134281456     
0.00785016235148    -0.188042436283     -0.274472414666     
0.0150825637172     -0.188004773931     -0.274672984342     
0.0130468009515     -0.187863427168     -0.274518732067     
0.0103906990485     -0.187679009115     -0.274371744003     
0.00835493628284    -0.187537662351     -0.274301916802     
0.0150825637172     -0.189899189934     -0.275287675036     
0.0130468009515     -0.189227368926     -0.274968664049     
0.0103906990485     -0.188350830123     -0.274597175767     
0.00835493628284    -0.187679009115     -0.274349812782     
0.0150825637172     -0.192370873783     -0.276045296477     
0.0130468009515     -0.191006932026     -0.275531677509     
